"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"1400000US17031390200","Census Tract 3902, Cook County, Illinois","1526","1468","189","1217","0","41","3","18","58","46","20","0","3","0","10","7","0","0","3","0","0","0","2","0","1","7","3","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US17031390300","Census Tract 3903, Cook County, Illinois","2063","2019","82","1898","13","11","2","13","44","43","18","2","0","0","1","11","0","0","10","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031390400","Census Tract 3904, Cook County, Illinois","2319","2222","236","1925","8","28","0","25","97","83","35","0","3","1","16","10","0","0","17","0","1","0","0","0","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031390500","Census Tract 3905, Cook County, Illinois","1334","1268","382","774","2","84","0","26","66","61","21","2","3","0","11","8","0","0","9","0","0","2","0","5","0","5","1","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031390600","Census Tract 3906, Cook County, Illinois","1580","1476","625","745","5","83","0","18","104","98","34","1","7","0","36","11","0","5","3","0","0","0","0","1","0","6","0","1","0","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031390700","Census Tract 3907, Cook County, Illinois","5798","5469","1156","3247","5","952","1","108","329","286","54","9","39","0","112","23","5","3","37","0","0","3","0","1","0","38","22","0","0","0","0","0","9","0","0","0","1","4","2","0","0","0","0","0","0","0","4","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0",
"1400000US17031400300","Census Tract 4003, Cook County, Illinois","1049","1029","20","993","4","2","0","10","20","17","5","1","0","0","0","4","0","0","0","2","1","2","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031400400","Census Tract 4004, Cook County, Illinois","1483","1437","17","1399","7","0","0","14","46","46","15","0","0","0","6","13","0","0","9","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031400500","Census Tract 4005, Cook County, Illinois","1651","1614","28","1579","0","0","0","7","37","27","7","3","1","0","0","3","1","0","12","0","0","0","0","0","0","10","4","0","0","1","0","0","1","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031400800","Census Tract 4008, Cook County, Illinois","2141","2088","19","2027","10","2","2","28","53","49","28","0","1","0","0","17","0","1","2","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410100","Census Tract 4101, Cook County, Illinois","2049","1914","609","1044","2","208","3","48","135","123","27","6","21","0","30","8","4","0","22","0","0","3","0","2","0","9","5","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410200","Census Tract 4102, Cook County, Illinois","1063","911","437","312","0","145","0","17","152","142","18","6","19","0","87","1","1","0","9","0","0","0","1","0","0","8","1","0","0","3","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","2472","2292","772","1113","11","338","0","58","180","156","31","0","29","0","75","9","3","0","9","0","0","0","0","0","0","17","8","2","0","2","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","5","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","2115","1922","905","520","13","449","0","35","193","177","27","2","51","4","63","13","4","1","10","1","0","1","0","0","0","15","5","2","0","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","2124","1930","982","473","8","411","2","54","194","176","24","14","48","0","84","0","5","0","0","0","0","1","0","0","0","15","2","0","0","10","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","2642","2441","950","788","8","603","0","92","201","192","30","7","41","0","95","0","5","0","9","3","0","1","0","0","1","4","0","1","0","0","0","0","0","0","2","0","0","0","0","1","0","0","0","0","0","0","5","0","0","3","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","3237","2968","1407","1073","3","382","3","100","269","245","51","15","21","2","125","10","3","0","16","0","0","0","1","1","0","20","10","0","0","0","0","0","3","0","6","0","0","0","1","0","0","0","0","0","0","0","4","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","3575","3300","1535","1148","7","542","0","68","275","248","38","14","38","0","127","8","1","0","16","0","0","0","0","4","2","21","10","1","0","1","5","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","2022","1895","1251","183","6","391","6","58","127","121","34","1","31","2","44","0","7","0","1","0","0","0","1","0","0","6","0","0","0","4","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","1421","1350","882","141","1","289","0","37","71","68","7","2","23","0","33","1","0","0","0","0","1","0","0","1","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420100","Census Tract 4201, Cook County, Illinois","1218","1171","26","1128","2","5","1","9","47","39","16","0","1","0","13","3","1","0","4","1","0","0","0","0","0","6","2","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0",
"1400000US17031420200","Census Tract 4202, Cook County, Illinois","1397","1328","168","1069","9","62","1","19","69","67","17","5","6","0","19","0","5","0","7","1","0","5","0","2","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420300","Census Tract 4203, Cook County, Illinois","2524","2320","936","883","4","419","0","78","204","195","50","6","60","0","50","5","8","0","7","0","0","1","0","8","0","8","3","2","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420400","Census Tract 4204, Cook County, Illinois","1272","1201","226","810","7","140","0","18","71","66","17","7","0","0","23","7","3","0","7","0","0","0","0","2","0","5","0","0","0","2","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420500","Census Tract 4205, Cook County, Illinois","1659","1599","41","1537","5","10","0","6","60","43","17","5","0","0","1","15","0","1","4","0","0","0","0","0","0","11","5","2","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0",
"1400000US17031420600","Census Tract 4206, Cook County, Illinois","1768","1718","56","1640","5","2","1","14","50","39","21","0","0","0","5","10","0","0","3","0","0","0","0","0","0","10","1","0","0","3","0","0","2","0","0","1","0","0","3","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420700","Census Tract 4207, Cook County, Illinois","2236","2152","31","2083","6","3","0","29","84","79","27","0","0","0","11","20","0","0","19","0","0","0","0","2","0","4","2","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0",
"1400000US17031420800","Census Tract 4208, Cook County, Illinois","1803","1726","50","1651","1","7","0","17","77","57","25","0","0","0","7","7","5","0","9","0","0","1","0","3","0","20","14","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","1104","1074","15","1038","1","2","0","18","30","27","10","0","0","0","4","4","4","0","3","0","0","0","0","0","2","3","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430101","Census Tract 4301.01, Cook County, Illinois","3115","3042","58","2958","2","4","2","18","73","57","28","0","0","0","0","15","1","0","12","0","1","0","0","0","0","13","9","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430102","Census Tract 4301.02, Cook County, Illinois","2578","2477","78","2355","6","14","4","20","101","94","32","0","1","0","13","16","8","0","21","0","0","2","0","0","1","7","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430200","Census Tract 4302, Cook County, Illinois","3968","3816","154","3608","7","15","2","30","152","126","43","4","0","0","12","30","8","0","28","0","0","0","0","1","0","23","11","0","0","6","0","0","0","0","5","0","0","1","0","0","0","0","0","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430300","Census Tract 4303, Cook County, Illinois","1759","1712","11","1673","4","7","4","13","47","43","11","2","3","0","4","9","4","0","9","0","0","0","1","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","2378","2318","43","2239","5","0","1","30","60","51","8","0","0","0","4","24","0","0","12","0","0","3","0","0","0","9","1","4","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430500","Census Tract 4305, Cook County, Illinois","3165","3063","24","3002","7","3","0","27","102","91","34","1","4","0","1","24","6","0","20","0","0","0","0","1","0","9","4","0","0","1","0","0","2","0","0","0","0","0","2","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430600","Census Tract 4306, Cook County, Illinois","1351","1295","37","1223","2","13","0","20","56","44","12","1","2","0","10","8","4","0","4","0","0","0","2","1","0","10","4","2","0","0","0","0","2","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17031430700","Census Tract 4307, Cook County, Illinois","1881","1820","67","1727","1","5","0","20","61","51","15","5","1","0","8","10","6","0","3","0","0","0","0","3","0","8","0","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430800","Census Tract 4308, Cook County, Illinois","1447","1416","23","1373","1","7","1","11","31","30","15","0","2","3","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","1413","1397","13","1371","0","0","0","13","16","13","3","1","2","0","0","4","1","0","2","0","0","0","0","0","0","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431200","Census Tract 4312, Cook County, Illinois","2315","2232","27","2169","8","6","0","22","83","77","25","1","0","0","4","17","5","0","23","0","0","2","0","0","0","6","4","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431301","Census Tract 4313.01, Cook County, Illinois","2567","2495","31","2432","4","9","0","19","72","68","24","0","7","0","1","15","0","0","20","1","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431302","Census Tract 4313.02, Cook County, Illinois","3170","3092","30","3022","4","8","0","28","78","66","19","2","2","6","9","15","0","0","13","0","0","0","0","0","0","12","5","0","0","1","0","0","0","0","2","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431400","Census Tract 4314, Cook County, Illinois","5644","5442","181","5157","14","30","1","59","202","167","68","6","1","0","28","37","1","0","24","0","0","0","1","0","1","33","18","0","0","3","2","0","4","0","0","0","0","0","6","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","3250","3188","26","3148","0","1","1","12","62","58","8","4","2","0","8","22","3","4","7","0","0","0","0","0","0","4","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","2985","2916","24","2870","1","5","1","15","69","69","33","1","0","0","2","11","0","0","15","1","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","4046","3949","22","3905","9","0","1","12","97","85","37","2","0","0","2","26","5","0","12","1","0","0","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","2943","2882","18","2833","3","4","3","21","61","56","35","2","0","0","0","13","0","0","4","0","0","0","1","0","1","3","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","3893","3776","23","3726","5","2","0","20","117","111","42","3","6","0","3","25","8","0","24","0","0","0","0","0","0","5","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","1655","1612","6","1581","0","5","0","20","43","36","13","0","0","0","9","2","0","0","11","1","0","0","0","0","0","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","1210","1182","12","1164","0","3","0","3","28","22","15","0","1","0","0","6","0","0","0","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","1259","1236","4","1221","1","4","0","6","23","9","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","13","1","0","0","2","0","0","1","0","6","0","0","0","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","1903","1861","11","1835","1","2","0","12","42","35","16","0","2","0","0","11","0","0","0","1","0","0","0","2","3","7","4","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","2671","2606","11","2571","4","3","0","17","65","56","19","0","0","1","8","19","3","1","5","0","0","0","0","0","0","9","0","0","0","6","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","2216","2039","167","1655","10","2","0","205","177","154","29","8","1","0","78","24","6","0","5","0","0","3","0","0","0","17","4","1","0","5","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","1409","1219","169","570","40","3","0","437","190","176","9","2","0","0","150","2","0","1","9","0","0","3","0","0","0","14","0","0","0","1","0","0","10","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","2260","2098","152","1488","20","5","0","433","162","151","20","10","0","0","88","6","0","0","22","0","0","2","0","2","1","10","5","0","0","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","2467","2344","83","2126","8","3","0","124","123","120","35","4","0","0","48","15","1","0","15","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","2730","2654","50","2550","0","4","0","50","76","75","30","3","0","3","0","13","8","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","4490","4363","39","4282","2","12","0","28","127","117","39","3","4","0","3","29","5","2","27","2","0","0","0","3","0","10","6","0","0","1","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460800","Census Tract 4608, Cook County, Illinois","2435","2178","177","1381","27","0","0","593","257","255","17","11","3","0","189","17","1","0","10","0","0","6","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","1238","1127","103","834","19","4","0","167","111","109","14","3","0","2","61","10","0","1","13","0","0","5","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","1998","1956","5","1920","11","0","0","20","42","40","20","3","0","0","4","8","0","0","4","0","0","0","1","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480100","Census Tract 4801, Cook County, Illinois","1699","1669","5","1656","0","3","0","5","30","25","18","1","0","0","0","3","3","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","926","918","3","898","0","3","0","14","8","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480300","Census Tract 4803, Cook County, Illinois","1102","1086","12","1064","0","0","0","10","16","15","3","0","3","0","1","4","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480400","Census Tract 4804, Cook County, Illinois","4745","4633","36","4546","10","10","0","31","112","98","27","1","5","0","10","29","0","0","25","0","1","0","0","0","0","13","7","0","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480500","Census Tract 4805, Cook County, Illinois","2405","2295","103","1983","25","6","0","178","110","101","12","0","0","0","68","5","5","0","11","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490200","Census Tract 4902, Cook County, Illinois","2506","2434","20","2384","1","7","0","22","72","64","25","0","4","0","2","12","0","0","21","0","0","0","0","0","0","8","6","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","1663","1617","26","1544","7","6","0","34","46","33","16","0","0","0","10","1","0","0","6","0","0","0","0","0","0","12","7","0","0","0","0","0","1","0","3","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","1145","1109","1","1085","2","2","0","19","36","26","12","0","0","0","3","11","0","0","0","0","0","0","0","0","0","10","3","1","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","2037","1996","6","1965","1","1","0","23","41","35","23","0","1","0","5","1","0","0","2","0","0","1","2","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","2798","2741","20","2697","6","7","0","11","57","56","20","1","0","0","5","15","5","0","6","0","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","2726","2657","15","2616","2","2","1","21","69","66","33","1","0","0","3","15","0","0","11","1","0","0","0","0","2","2","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","3757","3675","11","3634","0","4","0","26","82","67","16","1","0","0","12","13","5","2","17","0","0","0","0","0","1","13","12","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","2832","2758","31","2656","5","0","0","66","74","55","21","4","0","0","10","20","0","0","0","0","0","0","0","0","0","19","8","9","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","3333","3245","36","3161","9","3","4","32","88","78","33","0","2","0","7","24","6","0","5","0","0","0","1","0","0","7","0","0","0","5","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","1630","1613","17","1586","0","3","0","7","17","14","10","0","0","0","0","0","4","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
