"GEO_ID","NAME","P2_001N","P2_002N","P2_003N","P2_004N","P2_005N","P2_006N","P2_007N","P2_008N","P2_009N","P2_010N","P2_011N","P2_012N","P2_013N","P2_014N","P2_015N","P2_016N","P2_017N","P2_018N","P2_019N","P2_020N","P2_021N","P2_022N","P2_023N","P2_024N","P2_025N","P2_026N","P2_027N","P2_028N","P2_029N","P2_030N","P2_031N","P2_032N","P2_033N","P2_034N","P2_035N","P2_036N","P2_037N","P2_038N","P2_039N","P2_040N","P2_041N","P2_042N","P2_043N","P2_044N","P2_045N","P2_046N","P2_047N","P2_048N","P2_049N","P2_050N","P2_051N","P2_052N","P2_053N","P2_054N","P2_055N","P2_056N","P2_057N","P2_058N","P2_059N","P2_060N","P2_061N","P2_062N","P2_063N","P2_064N","P2_065N","P2_066N","P2_067N","P2_068N","P2_069N","P2_070N","P2_071N","P2_072N","P2_073N",
"1400000US17031410500","Census Tract 4105, Cook County, Illinois","2922","247","2675","2548","821","1335","5","375","1","11","127","102","30","0","41","0","10","13","7","0","1","0","0","0","0","0","0","17","11","2","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17031410600","Census Tract 4106, Cook County, Illinois","2371","186","2185","2033","963","573","5","485","0","7","152","142","39","0","60","4","18","13","4","1","2","1","0","0","0","0","0","10","5","2","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410700","Census Tract 4107, Cook County, Illinois","2399","180","2219","2074","1079","534","0","434","2","25","145","129","30","12","52","0","25","0","5","0","3","0","0","1","1","0","0","14","2","4","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410800","Census Tract 4108, Cook County, Illinois","2993","253","2740","2586","1038","870","5","659","0","14","154","147","48","5","53","0","28","4","5","0","4","0","0","0","0","0","0","7","1","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031410900","Census Tract 4109, Cook County, Illinois","3670","351","3319","3132","1505","1190","1","416","1","19","187","173","62","12","45","2","29","14","3","0","4","0","0","0","1","1","0","14","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411000","Census Tract 4110, Cook County, Illinois","3902","275","3627","3435","1621","1211","9","574","0","20","192","177","53","13","50","0","39","8","1","0","10","1","0","0","0","2","0","15","8","1","0","0","5","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411100","Census Tract 4111, Cook County, Illinois","2379","222","2157","1998","1335","193","3","440","2","25","159","152","59","5","56","2","21","1","7","0","0","0","0","0","1","0","0","7","4","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031411200","Census Tract 4112, Cook County, Illinois","1713","87","1626","1531","998","173","2","332","0","26","95","92","12","4","56","0","15","1","0","0","2","0","1","0","0","1","0","3","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420100","Census Tract 4201, Cook County, Illinois","1642","42","1600","1555","25","1518","2","5","0","5","45","40","23","0","6","0","0","6","0","0","4","1","0","0","0","0","0","4","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031420200","Census Tract 4202, Cook County, Illinois","1781","96","1685","1620","185","1345","4","80","0","6","65","54","25","4","5","0","2","2","11","0","4","1","0","0","0","0","0","10","8","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420300","Census Tract 4203, Cook County, Illinois","2818","261","2557","2398","871","1082","2","420","0","23","159","153","55","6","56","0","12","5","8","0","4","0","0","1","0","6","0","6","3","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420400","Census Tract 4204, Cook County, Illinois","1544","83","1461","1401","236","985","4","167","0","9","60","57","19","4","7","0","4","9","3","0","9","0","0","0","0","2","0","3","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420500","Census Tract 4205, Cook County, Illinois","2053","43","2010","1953","50","1883","1","14","0","5","57","40","19","2","0","0","0","15","1","1","2","0","0","0","0","0","0","12","5","3","0","3","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0",
"1400000US17031420600","Census Tract 4206, Cook County, Illinois","2524","65","2459","2388","70","2302","9","2","1","4","71","62","39","0","2","0","0","13","5","0","3","0","0","0","0","0","0","8","2","0","0","3","0","0","0","0","0","1","0","0","2","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420700","Census Tract 4207, Cook County, Illinois","3021","115","2906","2827","37","2772","4","3","0","11","79","72","39","0","0","0","0","19","0","0","13","0","0","0","0","1","0","7","5","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031420800","Census Tract 4208, Cook County, Illinois","2457","73","2384","2310","54","2242","1","7","0","6","74","59","30","0","0","0","5","9","8","0","5","0","0","0","0","2","0","15","12","0","0","0","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031421200","Census Tract 4212, Cook County, Illinois","1405","37","1368","1340","15","1312","1","2","0","10","28","26","13","0","0","0","5","4","4","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430101","Census Tract 4301.01, Cook County, Illinois","4091","74","4017","3908","64","3818","4","4","2","16","109","95","48","1","3","0","0","21","1","0","21","0","0","0","0","0","0","14","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430102","Census Tract 4301.02, Cook County, Illinois","3104","82","3022","2923","77","2808","5","13","3","17","99","92","37","4","1","0","8","16","8","0","15","0","0","2","0","0","1","7","3","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430200","Census Tract 4302, Cook County, Illinois","5086","149","4937","4782","174","4581","7","13","2","5","155","135","64","4","3","0","8","30","8","0","17","0","0","0","0","1","0","20","11","0","0","6","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430300","Census Tract 4303, Cook County, Illinois","2558","53","2505","2451","11","2412","4","9","2","13","54","51","23","2","3","0","0","11","5","0","6","0","0","0","1","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430400","Census Tract 4304, Cook County, Illinois","3031","94","2937","2886","49","2827","5","0","1","4","51","42","13","0","0","0","1","16","1","0","9","0","0","0","2","0","0","9","2","4","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430500","Census Tract 4305, Cook County, Illinois","4098","101","3997","3908","26","3853","3","3","0","23","89","85","38","3","4","0","0","25","6","0","8","0","0","0","0","1","0","4","1","0","0","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430600","Census Tract 4306, Cook County, Illinois","1670","29","1641","1586","43","1510","1","13","0","19","55","44","15","1","3","1","4","10","4","0","4","0","0","0","2","0","0","8","4","2","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0",
"1400000US17031430700","Census Tract 4307, Cook County, Illinois","2175","70","2105","2041","70","1959","2","6","0","4","64","55","15","0","4","0","6","17","6","0","4","0","0","0","0","3","0","9","1","0","0","3","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430800","Census Tract 4308, Cook County, Illinois","1862","43","1819","1790","24","1754","1","6","1","4","29","29","14","0","2","3","0","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031430900","Census Tract 4309, Cook County, Illinois","1797","29","1768","1747","13","1725","2","0","0","7","21","19","8","1","2","0","1","6","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431200","Census Tract 4312, Cook County, Illinois","2898","86","2812","2735","30","2687","8","7","0","3","77","71","25","0","0","0","1","19","7","0","19","0","0","0","0","0","0","5","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431301","Census Tract 4313.01, Cook County, Illinois","3590","63","3527","3434","33","3374","4","9","0","14","93","89","29","0","7","1","0","17","10","0","24","1","0","0","0","0","0","4","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431302","Census Tract 4313.02, Cook County, Illinois","4351","112","4239","4143","23","4103","4","7","0","6","96","85","33","2","2","6","5","31","0","0","6","0","0","0","0","0","0","11","4","2","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031431400","Census Tract 4314, Cook County, Illinois","6716","193","6523","6341","176","6107","14","32","0","12","182","158","69","4","1","0","7","55","1","0","20","0","0","0","1","0","0","22","15","0","0","0","2","0","1","0","0","0","0","0","4","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440101","Census Tract 4401.01, Cook County, Illinois","4171","64","4107","4048","25","4014","0","1","0","8","59","59","11","4","0","0","4","23","3","4","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440102","Census Tract 4401.02, Cook County, Illinois","3633","49","3584","3517","24","3480","1","8","1","3","67","65","35","0","3","0","1","12","0","0","11","1","0","0","0","2","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440201","Census Tract 4402.01, Cook County, Illinois","5054","61","4993","4886","29","4831","7","0","1","18","107","96","48","1","1","0","0","26","5","0","10","2","0","3","0","0","0","9","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440202","Census Tract 4402.02, Cook County, Illinois","3525","42","3483","3414","19","3371","5","6","3","10","69","66","42","0","0","1","3","13","2","0","5","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440300","Census Tract 4403, Cook County, Illinois","4677","62","4615","4469","23","4428","5","4","0","9","146","137","53","3","6","0","3","34","8","4","23","3","0","0","0","0","0","6","1","0","0","4","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"1400000US17031440600","Census Tract 4406, Cook County, Illinois","1996","51","1945","1906","6","1889","0","5","0","6","39","34","14","4","0","0","4","2","0","0","9","1","0","0","0","0","0","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440700","Census Tract 4407, Cook County, Illinois","1497","21","1476","1445","14","1427","0","3","0","1","31","27","21","0","0","0","0","6","0","0","0","0","0","0","0","0","0","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440800","Census Tract 4408, Cook County, Illinois","1620","24","1596","1562","7","1544","0","5","1","5","34","24","14","1","0","2","2","5","0","0","0","0","0","0","0","0","0","10","1","0","0","0","0","0","0","0","8","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031440900","Census Tract 4409, Cook County, Illinois","2462","49","2413","2374","5","2352","2","0","0","15","39","36","17","0","2","0","0","13","0","0","0","1","0","0","0","0","3","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031450300","Census Tract 4503, Cook County, Illinois","3252","73","3179","3120","11","3093","2","5","0","9","59","53","22","0","0","1","5","17","3","1","4","0","0","0","0","0","0","6","0","0","0","4","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460100","Census Tract 4601, Cook County, Illinois","2840","537","2303","2198","91","2092","1","3","0","11","105","88","43","10","3","0","0","23","6","0","3","0","0","0","0","0","0","11","5","2","0","1","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","6","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460200","Census Tract 4602, Cook County, Illinois","1948","993","955","935","83","834","14","4","0","0","20","16","9","0","0","0","0","2","0","1","4","0","0","0","0","0","0","4","0","0","0","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460301","Census Tract 4603.01, Cook County, Illinois","2987","901","2086","2010","76","1917","3","5","1","8","76","62","31","6","1","0","2","6","0","0","14","0","0","0","0","2","0","12","10","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460302","Census Tract 4603.02, Cook County, Illinois","3282","350","2932","2839","54","2773","3","1","0","8","93","89","45","6","0","0","10","18","0","0","8","0","0","1","1","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460400","Census Tract 4604, Cook County, Illinois","3411","118","3293","3209","21","3165","0","4","0","19","84","83","29","0","0","3","1","14","8","0","28","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460500","Census Tract 4605, Cook County, Illinois","5400","97","5303","5176","41","5108","2","12","0","13","127","120","49","3","2","0","1","40","5","3","17","0","0","0","0","0","0","7","5","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031460800","Census Tract 4608, Cook County, Illinois","3639","1348","2291","2244","73","2147","7","0","0","17","47","46","17","2","3","0","1","14","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1",
"1400000US17031461000","Census Tract 4610, Cook County, Illinois","1460","410","1050","1013","43","962","2","5","0","1","37","34","14","0","0","2","0","10","0","1","7","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031470100","Census Tract 4701, Cook County, Illinois","2527","65","2462","2406","4","2386","8","4","0","4","56","49","25","0","0","0","5","14","0","0","4","0","0","0","1","0","0","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480100","Census Tract 4801, Cook County, Illinois","2001","14","1987","1948","5","1936","0","3","0","4","39","31","24","0","0","0","0","4","3","0","0","0","0","0","0","0","0","8","7","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480200","Census Tract 4802, Cook County, Illinois","1103","31","1072","1059","2","1050","0","1","0","6","13","12","8","0","1","0","0","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480300","Census Tract 4803, Cook County, Illinois","1348","14","1334","1323","15","1300","2","1","0","5","11","10","3","0","3","0","0","4","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480400","Census Tract 4804, Cook County, Illinois","5650","104","5546","5426","32","5362","13","10","0","9","120","104","31","2","8","0","6","31","8","0","17","0","1","0","0","0","0","16","7","3","0","3","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031480500","Census Tract 4805, Cook County, Illinois","2986","449","2537","2501","50","2419","13","4","0","15","36","35","14","2","0","0","0","4","5","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490200","Census Tract 4902, Cook County, Illinois","3040","55","2985","2913","19","2879","1","9","0","5","72","67","38","0","4","0","0","13","0","0","12","0","0","0","0","0","0","5","3","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490500","Census Tract 4905, Cook County, Illinois","1995","52","1943","1905","22","1858","7","5","0","13","38","29","19","0","1","0","4","2","0","0","3","0","0","0","0","0","0","9","5","0","0","0","0","0","0","0","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490600","Census Tract 4906, Cook County, Illinois","1443","31","1412","1378","1","1369","2","3","0","3","34","28","14","0","0","0","3","11","0","0","0","0","0","0","0","0","0","6","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490700","Census Tract 4907, Cook County, Illinois","2656","88","2568","2515","4","2509","1","1","0","0","53","48","35","0","1","0","0","8","0","0","2","0","0","0","2","0","0","5","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490800","Census Tract 4908, Cook County, Illinois","3502","61","3441","3365","24","3322","4","8","0","7","76","76","32","1","0","0","2","17","7","0","15","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490901","Census Tract 4909.01, Cook County, Illinois","3403","55","3348","3270","17","3243","0","0","0","10","78","73","29","1","0","0","0","25","4","0","11","1","0","0","0","0","2","4","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031490902","Census Tract 4909.02, Cook County, Illinois","4647","71","4576","4490","15","4455","0","1","0","19","86","70","26","1","0","0","0","17","5","2","19","0","0","0","0","0","0","16","15","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491000","Census Tract 4910, Cook County, Illinois","3807","160","3647","3571","36","3511","7","4","0","13","76","59","32","4","0","0","3","20","0","0","0","0","0","0","0","0","0","17","7","9","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491100","Census Tract 4911, Cook County, Illinois","4079","74","4005","3913","47","3843","9","3","4","7","92","86","39","2","1","0","3","31","6","0","4","0","0","0","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491200","Census Tract 4912, Cook County, Illinois","2019","47","1972","1945","18","1923","0","2","0","2","27","20","16","0","0","1","0","0","3","0","0","0","0","0","0","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491300","Census Tract 4913, Cook County, Illinois","2023","61","1962","1934","16","1909","2","2","0","5","28","21","5","0","3","0","0","8","0","0","5","0","0","0","0","0","0","7","5","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031491400","Census Tract 4914, Cook County, Illinois","2593","80","2513","2424","16","2395","1","5","1","6","89","70","35","1","0","0","5","20","3","0","6","0","0","0","0","0","0","13","10","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031500100","Census Tract 5001, Cook County, Illinois","3545","62","3483","3423","13","3408","1","0","0","1","60","55","15","2","2","0","5","16","0","0","13","0","0","1","1","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031500200","Census Tract 5002, Cook County, Illinois","1688","45","1643","1604","10","1580","1","4","1","8","39","37","22","0","1","0","0","3","1","0","10","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031500300","Census Tract 5003, Cook County, Illinois","1587","386","1201","1149","421","716","8","4","0","0","52","41","14","2","5","0","3","9","2","0","3","3","0","0","0","0","0","11","3","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510100","Census Tract 5101, Cook County, Illinois","3231","2701","530","505","259","215","8","13","2","8","25","22","6","0","4","0","1","4","0","0","1","0","0","1","4","1","0","2","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510200","Census Tract 5102, Cook County, Illinois","2922","602","2320","2282","110","2160","2","0","0","10","38","36","22","3","3","0","2","2","2","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031510300","Census Tract 5103, Cook County, Illinois","4850","94","4756","4646","16","4609","8","1","0","12","110","95","52","0","0","0","3","29","0","1","7","0","0","0","0","3","0","12","10","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520100","Census Tract 5201, Cook County, Illinois","1745","1437","308","293","154","128","1","4","2","4","15","12","1","0","2","0","0","4","1","0","4","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17031520200","Census Tract 5202, Cook County, Illinois","3338","2689","649","625","232","367","8","7","2","9","24","23","3","2","1","0","5","2","5","0","1","2","0","0","2","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
